ioc_id,pattern_code,pattern_name,pincode,district,state,date_detected,first_date,last_date,risk_score,risk_level,indicator_value,threshold,description,recommended_action,alert_id,alert_status,assigned_to,created_at,priority
IOC-BIO-021533,BIO,Biometric Churn,493558,Mahasamund,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.6748059884361535,MEDIUM,36.20256776034237,0.3,Biometric recapture ratio 3620.3% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002855,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048001,CPS,Coordinated PIN Spike,500055,Medchal-Malkajgiri,Telangana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.7075102713262575,MEDIUM,17.408023044234,6.0,"Coordinated spike: Enrollment 10.8x, Demo 37.3x, Bio 4.1x",Establish baseline. Track for potential escalation.,ALERT-002802,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-039082,BIO,Biometric Churn,500055,Medchal-Malkajgiri,Telangana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.7075102713262575,MEDIUM,6.979466119096509,0.3,Biometric recapture ratio 697.9% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002803,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-005035,MES,Mass Enrollment Spike,500055,Medchal-Malkajgiri,Telangana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.7075102713262575,MEDIUM,10.822222222222223,4.0,Enrollment velocity 10.82x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002804,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-013775,DMS,Demographic Surge,500055,Medchal-Malkajgiri,Telangana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.7075102713262575,MEDIUM,37.31159420289855,3.0,Demographic update velocity 37.31x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002805,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-034567,BIO,Biometric Churn,301411,Alwar,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.705182829788319,MEDIUM,6.451481103166496,0.3,Biometric recapture ratio 645.1% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002806,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004088,MES,Mass Enrollment Spike,301411,Alwar,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.705182829788319,MEDIUM,43.51111111111111,4.0,Enrollment velocity 43.51x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002807,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047486,CPS,Coordinated PIN Spike,301411,Alwar,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.705182829788319,MEDIUM,23.225280640866895,6.0,"Coordinated spike: Enrollment 43.5x, Demo 11.0x, Bio 15.2x",Establish baseline. Track for potential escalation.,ALERT-002808,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-012427,DMS,Demographic Surge,301411,Alwar,Rajasthan,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.705182829788319,MEDIUM,10.96376811594203,3.0,Demographic update velocity 10.96x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002809,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014208,DMS,Demographic Surge,271881,Bahraich,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.698808022740926,MEDIUM,15.253623188405797,3.0,Demographic update velocity 15.25x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002810,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048181,CPS,Coordinated PIN Spike,271881,Bahraich,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.698808022740926,MEDIUM,21.697109588005834,6.0,"Coordinated spike: Enrollment 43.9x, Demo 15.3x, Bio 5.9x",Establish baseline. Track for potential escalation.,ALERT-002811,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040052,BIO,Biometric Churn,271881,Bahraich,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.698808022740926,MEDIUM,2.492408906882591,0.3,Biometric recapture ratio 249.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002812,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-005310,MES,Mass Enrollment Spike,271881,Bahraich,Uttar Pradesh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.698808022740926,MEDIUM,43.91111111111111,4.0,Enrollment velocity 43.91x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002813,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-031795,BIO,Biometric Churn,793105,Ri Bhoi,Meghalaya,2026-01-12,2025-03-29 00:00:00,2025-12-31 00:00:00,4.697722344201732,MEDIUM,0.3575801224342816,0.3,Biometric recapture ratio 35.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002814,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-003759,MES,Mass Enrollment Spike,793105,Ri Bhoi,Meghalaya,2026-01-12,2025-03-29 00:00:00,2025-12-31 00:00:00,4.697722344201732,MEDIUM,61.71111111111111,4.0,Enrollment velocity 61.71x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002815,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-011882,DMS,Demographic Surge,793105,Ri Bhoi,Meghalaya,2026-01-12,2025-03-29 00:00:00,2025-12-31 00:00:00,4.697722344201732,MEDIUM,4.130434782608695,3.0,Demographic update velocity 4.13x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002816,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045507,CPS,Coordinated PIN Spike,494661,Narayanpur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.717306594024389,MEDIUM,28.02688338943244,6.0,"Coordinated spike: Enrollment 16.9x, Demo 40.5x, Bio 26.7x",Establish baseline. Track for potential escalation.,ALERT-002801,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047675,CPS,Coordinated PIN Spike,343040,Jalor,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.696659606419226,MEDIUM,22.506047658080305,6.0,"Coordinated spike: Enrollment 36.3x, Demo 17.7x, Bio 13.5x",Establish baseline. Track for potential escalation.,ALERT-002817,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-021560,BIO,Biometric Churn,494661,Narayanpur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.717306594024389,MEDIUM,29.089238845144358,0.3,Biometric recapture ratio 2908.9% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002800,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-001312,MES,Mass Enrollment Spike,494661,Narayanpur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.717306594024389,MEDIUM,16.933333333333334,4.0,Enrollment velocity 16.93x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002798,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-040149,BIO,Biometric Churn,225305,Bara Banki,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.73034758304677,MEDIUM,17.95855614973262,0.3,Biometric recapture ratio 1795.9% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002783,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048227,CPS,Coordinated PIN Spike,225305,Bara Banki,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.73034758304677,MEDIUM,21.8702517774406,6.0,"Coordinated spike: Enrollment 16.6x, Demo 32.8x, Bio 16.2x",Establish baseline. Track for potential escalation.,ALERT-002784,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014288,DMS,Demographic Surge,225305,Bara Banki,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.73034758304677,MEDIUM,32.82367149758454,3.0,Demographic update velocity 32.82x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002785,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006903,MES,Mass Enrollment Spike,723121,Puruliya,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.72913467553344,MEDIUM,21.8,4.0,Enrollment velocity 21.80x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002786,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-044250,BIO,Biometric Churn,723121,Puruliya,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.72913467553344,MEDIUM,7.328236493374108,0.3,Biometric recapture ratio 732.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002787,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-016198,DMS,Demographic Surge,723121,Puruliya,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.72913467553344,MEDIUM,29.794685990338163,3.0,Demographic update velocity 29.79x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002788,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-049235,CPS,Coordinated PIN Spike,723121,Puruliya,West Bengal,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.72913467553344,MEDIUM,20.081902951452474,6.0,"Coordinated spike: Enrollment 21.8x, Demo 29.8x, Bio 8.7x",Establish baseline. Track for potential escalation.,ALERT-002789,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-010584,DMS,Demographic Surge,476224,Morena,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.724484848788589,MEDIUM,15.582125603864734,3.0,Demographic update velocity 15.58x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002790,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-046554,CPS,Coordinated PIN Spike,476224,Morena,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.724484848788589,MEDIUM,29.8035618572583,6.0,"Coordinated spike: Enrollment 53.6x, Demo 15.6x, Bio 20.2x",Establish baseline. Track for potential escalation.,ALERT-002791,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-029136,BIO,Biometric Churn,476224,Morena,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.724484848788589,MEDIUM,6.9482187241093625,0.3,Biometric recapture ratio 694.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002792,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-002945,MES,Mass Enrollment Spike,476224,Morena,Madhya Pradesh,2026-01-12,2025-07-01 00:00:00,2025-12-31 00:00:00,4.724484848788589,MEDIUM,53.644444444444446,4.0,Enrollment velocity 53.64x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002793,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-016299,DMS,Demographic Surge,733156,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.724409214842604,MEDIUM,34.30434782608695,3.0,Demographic update velocity 34.30x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002794,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-044473,BIO,Biometric Churn,733156,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.724409214842604,MEDIUM,3.107260726072607,0.3,Biometric recapture ratio 310.7% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002795,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006983,MES,Mass Enrollment Spike,733156,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.724409214842604,MEDIUM,26.933333333333334,4.0,Enrollment velocity 26.93x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002796,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-049294,CPS,Coordinated PIN Spike,733156,Uttar Dinajpur,West Bengal,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.724409214842604,MEDIUM,21.923190149810775,6.0,"Coordinated spike: Enrollment 26.9x, Demo 34.3x, Bio 4.5x",Establish baseline. Track for potential escalation.,ALERT-002797,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008771,DMS,Demographic Surge,494661,Narayanpur,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.717306594024389,MEDIUM,40.47342995169082,3.0,Demographic update velocity 40.47x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002799,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-038639,BIO,Biometric Churn,500052,K.V. Rangareddy,Telangana,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.623810616153878,MEDIUM,6.390465380249716,0.3,Biometric recapture ratio 639.0% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002931,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-012747,DMS,Demographic Surge,343040,Jalor,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.696659606419226,MEDIUM,17.681159420289855,3.0,Demographic update velocity 17.68x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002818,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004378,MES,Mass Enrollment Spike,343040,Jalor,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.696659606419226,MEDIUM,36.31111111111111,4.0,Enrollment velocity 36.31x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002820,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045377,CPS,Coordinated PIN Spike,160036,Chandigarh,Chandigarh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.6825966198931495,MEDIUM,19.561524151682683,6.0,"Coordinated spike: Enrollment 9.7x, Demo 37.5x, Bio 11.5x",Establish baseline. Track for potential escalation.,ALERT-002840,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-015517,DMS,Demographic Surge,263153,Udham Singh Nagar,Uttarakhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.682322661637478,MEDIUM,43.78260869565217,3.0,Demographic update velocity 43.78x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002841,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-042160,BIO,Biometric Churn,263153,Udham Singh Nagar,Uttarakhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.682322661637478,MEDIUM,19.438339438339437,0.3,Biometric recapture ratio 1943.8% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002842,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-048994,CPS,Coordinated PIN Spike,263153,Udham Singh Nagar,Uttarakhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.682322661637478,MEDIUM,27.04675003052024,6.0,"Coordinated spike: Enrollment 18.2x, Demo 43.8x, Bio 19.2x",Establish baseline. Track for potential escalation.,ALERT-002843,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-006408,MES,Mass Enrollment Spike,263153,Udham Singh Nagar,Uttarakhand,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.682322661637478,MEDIUM,18.2,4.0,Enrollment velocity 18.20x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002844,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-038620,BIO,Biometric Churn,500005,K.V. Rangareddy,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.682064835127516,MEDIUM,6.831505483549352,0.3,Biometric recapture ratio 683.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002845,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-013619,DMS,Demographic Surge,500005,K.V. Rangareddy,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.682064835127516,MEDIUM,19.980676328502415,3.0,Demographic update velocity 19.98x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002846,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004951,MES,Mass Enrollment Spike,500005,K.V. Rangareddy,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.682064835127516,MEDIUM,22.288888888888888,4.0,Enrollment velocity 22.29x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002847,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047967,CPS,Coordinated PIN Spike,500005,K.V. Rangareddy,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.682064835127516,MEDIUM,16.838350860670747,6.0,"Coordinated spike: Enrollment 22.3x, Demo 20.0x, Bio 8.2x",Establish baseline. Track for potential escalation.,ALERT-002848,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-013591,DMS,Demographic Surge,500059,Hyderabad,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.675052057882495,MEDIUM,36.48067632850242,3.0,Demographic update velocity 36.48x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002849,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-038529,BIO,Biometric Churn,500059,Hyderabad,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.675052057882495,MEDIUM,10.207345971563981,0.3,Biometric recapture ratio 1020.7% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002850,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-047963,CPS,Coordinated PIN Spike,500059,Hyderabad,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.675052057882495,MEDIUM,21.867753187184988,6.0,"Coordinated spike: Enrollment 18.8x, Demo 36.5x, Bio 10.4x",Establish baseline. Track for potential escalation.,ALERT-002851,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-004939,MES,Mass Enrollment Spike,500059,Hyderabad,Telangana,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.675052057882495,MEDIUM,18.755555555555556,4.0,Enrollment velocity 18.76x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002852,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-001306,MES,Mass Enrollment Spike,493558,Mahasamund,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.6748059884361535,MEDIUM,15.577777777777778,4.0,Enrollment velocity 15.58x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002853,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045501,CPS,Coordinated PIN Spike,493558,Mahasamund,Chhattisgarh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.6748059884361535,MEDIUM,48.60337466645739,6.0,"Coordinated spike: Enrollment 15.6x, Demo 99.7x, Bio 30.5x",Establish baseline. Track for potential escalation.,ALERT-002854,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-021228,BIO,Biometric Churn,160036,Chandigarh,Chandigarh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.6825966198931495,MEDIUM,21.96559633027523,0.3,Biometric recapture ratio 2196.6% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002839,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-035099,BIO,Biometric Churn,343040,Jalor,Rajasthan,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.696659606419226,MEDIUM,6.878824969400245,0.3,Biometric recapture ratio 687.9% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002819,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008574,DMS,Demographic Surge,160036,Chandigarh,Chandigarh,2026-01-12,2025-04-01 00:00:00,2025-12-31 00:00:00,4.6825966198931495,MEDIUM,37.471014492753625,3.0,Demographic update velocity 37.47x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002838,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-014361,DMS,Demographic Surge,246733,Bijnor,Uttar Pradesh,2026-01-12,2025-09-01 00:00:00,2025-12-31 00:00:00,4.684638182937912,MEDIUM,55.92270531400966,3.0,Demographic update velocity 55.92x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002836,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008196,DMS,Demographic Surge,843125,Muzaffarpur,Bihar,2026-01-12,2025-07-01 00:00:00,2025-12-29 00:00:00,4.694751999852056,MEDIUM,24.681159420289855,3.0,Demographic update velocity 24.68x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002821,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045117,CPS,Coordinated PIN Spike,843125,Muzaffarpur,Bihar,2026-01-12,2025-07-01 00:00:00,2025-12-29 00:00:00,4.694751999852056,MEDIUM,22.24954277774871,6.0,"Coordinated spike: Enrollment 30.6x, Demo 24.7x, Bio 11.4x",Establish baseline. Track for potential escalation.,ALERT-002822,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020661,BIO,Biometric Churn,843125,Muzaffarpur,Bihar,2026-01-12,2025-07-01 00:00:00,2025-12-29 00:00:00,4.694751999852056,MEDIUM,6.902031930333817,0.3,Biometric recapture ratio 690.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002823,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000829,MES,Mass Enrollment Spike,843125,Muzaffarpur,Bihar,2026-01-12,2025-07-01 00:00:00,2025-12-29 00:00:00,4.694751999852056,MEDIUM,30.622222222222224,4.0,Enrollment velocity 30.62x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002824,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-CPS-045033,CPS,Coordinated PIN Spike,848203,Khagaria,Bihar,2026-01-12,2025-09-01 00:00:00,2025-12-29 00:00:00,4.692317558705954,MEDIUM,23.199004749530573,6.0,"Coordinated spike: Enrollment 26.7x, Demo 29.6x, Bio 13.4x",Establish baseline. Track for potential escalation.,ALERT-002825,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-BIO-020513,BIO,Biometric Churn,848203,Khagaria,Bihar,2026-01-12,2025-09-01 00:00:00,2025-12-29 00:00:00,4.692317558705954,MEDIUM,9.242298084929226,0.3,Biometric recapture ratio 924.2% exceeds threshold of 30%,Track operator patterns over next 30 days.,ALERT-002826,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-MES-000728,MES,Mass Enrollment Spike,848203,Khagaria,Bihar,2026-01-12,2025-09-01 00:00:00,2025-12-29 00:00:00,4.692317558705954,MEDIUM,26.68888888888889,4.0,Enrollment velocity 26.69x exceeds threshold of 4.0x,Add to weekly review queue. Monitor for escalation.,ALERT-002827,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
IOC-DMS-008085,DMS,Demographic Surge,848203,Khagaria,Bihar,2026-01-12,2025-09-01 00:00:00,2025-12-29 00:00:00,4.692317558705954,MEDIUM,29.55072463768116,3.0,Demographic update velocity 29.55x exceeds threshold of 3.0x,Flag for next monthly audit cycle.,ALERT-002828,OPEN,UNASSIGNED,2026-01-12 19:38:53,3
